card,discount_offer,url,vendor_image,vendor_name
Visa Premium Debit Card,"35% off

Expires October 19, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/87/88665/35-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/LogoRecovered_2e26167d-2306-4804-8e06-883cd849aa84-117.jpeg,Broadway Pizza
Visa Premium Debit Card,"40% off

Expires July 5, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/275/77296/40-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/burgerkinglogo_9a9e910b-021a-4111-9772-6efc517a16cb-776.jpeg,Burger King
Visa Premium Debit Card,"40% off

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/599/84577/40-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/californiapizzajlogo_2edf97c6-747c-4a13-b3af-510d56a668f3-110.jpeg,California Pizza
Visa Premium Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Visa Platinum Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Visa Platinum Credit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Visa Gold Credit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Gold UPI & PayPak Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Cash+Shop Sapphire 200 Visa Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Cash+Shop Sapphire Visa Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Cash+Shop Classic Visa Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Youth VISA DebitCard,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Classic UPI & PayPak Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Classic Plus UPI & PayPak Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
EZCash Prepaid Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Islamic Banking VISA DebitCard,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
UPI & Paypak myWallet Debit Card,"35% off on Executive Check Up B/C for 3 Months

Expires September 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/226/87826/35-off-on-executive-check-up-bc-for-3-months?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/chughtailablogo_1e8d2778-ed42-4f43-bb39-c472b1765146-986.jpeg,Chughtai Lab
Gold UPI & PayPak Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/hyderabad/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
Classic UPI & PayPak Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/hyderabad/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
Classic Plus UPI & PayPak Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/hyderabad/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
UPI & Paypak myWallet Debit Card,"8% off

Expires March 31, 2023

Available Online",https://allied-web.peekaboo.guru/hyderabad/card-deal/1543/89481/8-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_22be5f28-d9d4-427d-947e-3c5569a465c6-230.jpeg,Daraz
Visa Premium Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Visa Platinum Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Visa Platinum Credit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Visa Gold Credit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Gold UPI & PayPak Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Cash+Shop Sapphire 200 Visa Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Cash+Shop Sapphire Visa Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Cash+Shop Classic Visa Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Youth VISA DebitCard,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Classic UPI & PayPak Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Classic Plus UPI & PayPak Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
EZCash Prepaid Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Islamic Banking VISA DebitCard,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
UPI & Paypak myWallet Debit Card,"30% off on All International Shipment Worldwide

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/1477/85573/30-off-on-all-international-shipment-worldwide?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/7a0d0043-cb5e-4ea4-8dc4-7c54c3b7e520-203.jpg,DHL
Visa Premium Debit Card,"30% off

Expires March 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/94/69076/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,Domino's Pizza Pakistan
Visa Platinum Debit Card,"30% off

Expires March 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/94/69076/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,Domino's Pizza Pakistan
Visa Platinum Credit Card,"30% off

Expires March 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/94/69076/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,Domino's Pizza Pakistan
Visa Gold Credit Card,"30% off

Expires March 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/94/69076/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/Logo_0f765a66-fcb0-4f91-8b35-6eab53635f7a-905.jpeg,Domino's Pizza Pakistan
Visa Premium Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Visa Platinum Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Visa Platinum Credit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Visa Gold Credit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Gold UPI & PayPak Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Cash+Shop Sapphire 200 Visa Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Cash+Shop Sapphire Visa Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Cash+Shop Classic Visa Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Youth VISA DebitCard,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Classic UPI & PayPak Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Classic Plus UPI & PayPak Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
EZCash Prepaid Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Islamic Banking VISA DebitCard,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
UPI & Paypak myWallet Debit Card,"UP TO 25% off on Lab Test

Expires June 30, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/306/85494/up-to-25-off-on-lab-test?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/essalabnewlogo2_b5d23429-fb91-41da-95e6-b3ac6ed6c22b-714.jpeg,Dr Essa Laboratory & Diagnostic Centre
Visa Premium Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Visa Platinum Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Visa Platinum Credit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Visa Gold Credit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Cash+Shop Sapphire 200 Visa Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Cash+Shop Sapphire Visa Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Cash+Shop Classic Visa Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Youth VISA DebitCard,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Classic UPI & PayPak Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
EZCash Prepaid Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Islamic Banking VISA DebitCard,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
UPI & Paypak myWallet Debit Card,"30% off

Expires February 6, 2023",https://allied-web.peekaboo.guru/hyderabad/card-deal/534/77939/30-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/fedexlogo_c9108bc6-094a-4d9e-be7b-3d35ca8cc248-646.jpeg,FedEx
Visa Premium Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/hyderabad/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
Visa Platinum Debit Card,"UP TO 14% off

Expires December 19, 2023

Available Online",https://allied-web.peekaboo.guru/hyderabad/card-deal/27197/90069/up-to-14-off?categoryId=_all,https://d2liqplnt17rh6.cloudfront.net/logoImages/healthwirelogo_68e2d73f-5c9c-4ab1-88d9-d313821568cb-25.jpeg,Healthwire
